date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2003-06-29,Gibraltar,Sark,19,0,Island Games,St. Martin,Guersney,True
2003-06-29,Isle of Wight,Greenland,1,2,Island Games,St. Martin,Guersney,True
2003-06-30,Fiji,Vanuatu,0,0,South Pacific Games,Suva,Fiji,False
2003-06-30,Papua New Guinea,New Caledonia,0,2,South Pacific Games,Suva,Fiji,True
2003-06-30,Tahiti,Micronesia FS,17,0,South Pacific Games,Suva,Fiji,True
2003-06-30,Tuvalu,Kiribati,3,2,South Pacific Games,Suva,Fiji,True
2003-06-30,Isle of Man,Saare County,4,0,Island Games,St. Sampson,Guersney,True
2003-06-30,Gotland,Frøya,2,2,Island Games,St. Sampson,Guersney,True
2003-06-30,Jersey,Shetland,5,0,Island Games,St. Sampson,Guersney,True
2003-06-30,Guersney,Orkney,10,0,Island Games,St. Sampson,Guersney,False
2003-06-30,Sark,Isle of Wight,0,20,Island Games,St. Martin,Guersney,True
2003-06-30,Gibraltar,Greenland,2,0,Island Games,St. Martin,Guersney,True
2003-07-01,Fiji,Tuvalu,4,0,South Pacific Games,Suva,Fiji,False
2003-07-01,Micronesia FS,New Caledonia,0,18,South Pacific Games,Suva,Fiji,True
2003-07-01,Papua New Guinea,Tonga,2,2,South Pacific Games,Suva,Fiji,True
2003-07-01,Solomon Islands,Vanuatu,2,2,South Pacific Games,Suva,Fiji,True
2003-07-01,Ynys Môn,Isle of Man,1,2,Island Games,St. Sampson,Guersney,True
2003-07-01,Shetland,Frøya,3,1,Island Games,St. Sampson,Guersney,True
2003-07-01,Jersey,Gotland,0,0,Island Games,St. Sampson,Guersney,True
2003-07-01,Orkney,Alderney,3,1,Island Games,St. Sampson,Guersney,True
2003-07-01,Isle of Wight,Gibraltar,2,1,Island Games,St. Martin,Guersney,True
2003-07-01,Greenland,Sark,16,0,Island Games,St. Martin,Guersney,True
2003-07-02,El Salvador,Paraguay,0,1,Friendly,San Francisco,USA,True
2003-07-02,Guatemala,Peru,1,2,Friendly,San Francisco,USA,True
2003-07-03,Estonia,Lithuania,1,5,Baltic Cup,Valga,Estonia,False
2003-07-03,Solomon Islands,Kiribati,7,0,South Pacific Games,Suva,Fiji,True
2003-07-03,Tahiti,Papua New Guinea,3,0,South Pacific Games,Suva,Fiji,True
2003-07-03,Tonga,New Caledonia,0,4,South Pacific Games,Suva,Fiji,True
2003-07-03,Trinidad and Tobago,Venezuela,2,2,Friendly,Port of Spain,Trinidad and Tobago,False
2003-07-03,Tuvalu,Vanuatu,0,1,South Pacific Games,Suva,Fiji,True
2003-07-03,Frøya,Sark,15,0,Island Games,Alderney,Guersney,True
2003-07-03,Alderney,Greenland,0,3,Island Games,St. Sampson,Guersney,True
2003-07-03,Gotland,Saare County,3,0,Island Games,St. Sampson,Guersney,True
2003-07-03,Orkney,Gibraltar,1,7,Island Games,St. Sampson,Guersney,True
2003-07-03,Isle of Man,Jersey,2,1,Island Games,St. Sampson,Guersney,True
2003-07-03,Guersney,Isle of Wight,3,1,Island Games,St. Sampson,Guersney,False
2003-07-04,Latvia,Lithuania,2,1,Baltic Cup,Valga,Estonia,True
2003-07-04,Saare County,Alderney,0,1,Island Games,St. Martin,Guersney,True
2003-07-04,Gotland,Greenland,2,1,Island Games,St. Sampson,Guersney,True
2003-07-04,Orkney,Shetland,0,6,Island Games,St. Sampson,Guersney,True
2003-07-04,Gibraltar,Ynys Môn,0,2,Island Games,St. Sampson,Guersney,True
2003-07-04,Jersey,Isle of Wight,3,0,Island Games,St. Martin,Guersney,True
2003-07-04,Guersney,Isle of Man,3,1,Island Games,St. Peter Port,Guersney,False
2003-07-05,Botswana,Congo DR,0,0,African Cup of Nations qualification,Gaborone,Botswana,False
2003-07-05,Estonia,Latvia,0,0,Baltic Cup,Tallinn,Estonia,False
2003-07-05,Fiji,Kiribati,12,0,South Pacific Games,Nausori,Fiji,False
2003-07-05,Kenya,Cape Verde,1,0,African Cup of Nations qualification,Nairobi,Kenya,False
2003-07-05,Libya,Swaziland,6,2,African Cup of Nations qualification,Tripoli,Libya,False
2003-07-05,Mauritania,Togo,0,0,African Cup of Nations qualification,Nouakchott,Mauritania,False
2003-07-05,Niger,Liberia,1,0,African Cup of Nations qualification,Niamey,Niger,False
2003-07-05,Seychelles,Mali,0,2,African Cup of Nations qualification,Victoria,Seychelles,False
2003-07-05,Tahiti,New Caledonia,0,4,South Pacific Games,Nausori,Fiji,True
2003-07-05,Tonga,Micronesia FS,7,0,South Pacific Games,Nausori,Fiji,True
2003-07-05,Tuvalu,Solomon Islands,0,4,South Pacific Games,Nausori,Fiji,True
2003-07-05,Zimbabwe,Eritrea,2,0,African Cup of Nations qualification,Harare,Zimbabwe,False
2003-07-06,Angola,Malawi,5,1,African Cup of Nations qualification,Luanda,Angola,False
2003-07-06,Benin,Zambia,3,0,African Cup of Nations qualification,Cotonou,Benin,False
2003-07-06,Burundi,South Africa,0,2,African Cup of Nations qualification,Bujumbura,Burundi,False
2003-07-06,Central African Republic,Burkina Faso,0,3,African Cup of Nations qualification,Bangui,Central African Republic,False
2003-07-06,Chad,Algeria,0,0,African Cup of Nations qualification,N'Djamena,Chad,False
2003-07-06,Congo,Mozambique,0,0,African Cup of Nations qualification,Brazzaville,Congo,False
2003-07-06,El Salvador,Mexico,2,1,Friendly,Carson,USA,True
2003-07-06,Equatorial Guinea,Morocco,0,1,African Cup of Nations qualification,Malabo,Equatorial Guinea,False
2003-07-06,Gabon,Sierra Leone,2,0,African Cup of Nations qualification,Libreville,Gabon,False
2003-07-06,Guinea,Ethiopia,3,0,African Cup of Nations qualification,Conakry,Guinea,False
2003-07-06,Jamaica,Cuba,1,2,Friendly,Kingston,Jamaica,False
2003-07-06,Lesotho,Gambia,1,0,African Cup of Nations qualification,Maseru,Lesotho,False
2003-07-06,Madagascar,Mauritius,0,2,African Cup of Nations qualification,Antananarivo,Madagascar,False
2003-07-06,Rwanda,Ghana,1,0,African Cup of Nations qualification,Kigali,Rwanda,False
2003-07-06,USA,Paraguay,2,0,Friendly,Columbus,USA,False
2003-07-07,Fiji,Solomon Islands,2,1,South Pacific Games,Lautoka,Fiji,False
2003-07-07,Kiribati,Vanuatu,0,18,South Pacific Games,Lautoka,Fiji,True
2003-07-07,Papua New Guinea,Micronesia FS,10,0,South Pacific Games,Lautoka,Fiji,True
2003-07-07,Tahiti,Tonga,4,0,South Pacific Games,Lautoka,Fiji,True
2003-07-08,El Salvador,Guatemala,1,2,Friendly,Houston,USA,True
2003-07-09,Fiji,Tahiti,2,1,South Pacific Games,Lautoka,Fiji,False
2003-07-09,Jamaica,Paraguay,2,0,Friendly,Kingston,Jamaica,False
2003-07-09,New Caledonia,Vanuatu,1,1,South Pacific Games,Lautoka,Fiji,True
2003-07-11,Fiji,New Caledonia,2,0,South Pacific Games,Suva,Fiji,False
2003-07-11,Tahiti,Vanuatu,0,1,South Pacific Games,Suva,Fiji,True
2003-07-12,Costa Rica,Canada,0,1,Gold Cup,Foxborough,USA,True
2003-07-12,USA,El Salvador,2,0,Gold Cup,Foxborough,USA,False
2003-07-13,Jamaica,Colombia,0,1,Gold Cup,Miami,USA,True
2003-07-13,Mexico,Brazil,1,0,Gold Cup,Mexico City,Mexico,False
2003-07-13,Swaziland,Madagascar,2,0,COSAFA Cup,Lobamba,Swaziland,False
2003-07-14,Canada,Cuba,0,2,Gold Cup,Foxborough,USA,True
2003-07-14,USA,Martinique,2,0,Gold Cup,Foxborough,USA,False
2003-07-15,Brazil,Honduras,2,1,Gold Cup,Mexico City,Mexico,True
2003-07-15,Guatemala,Jamaica,0,2,Gold Cup,Miami,USA,True
2003-07-16,Argentina,Uruguay,2,2,Friendly,La Plata,Argentina,False
2003-07-16,Cuba,Costa Rica,0,3,Gold Cup,Foxborough,USA,True
2003-07-16,El Salvador,Martinique,1,0,Gold Cup,Foxborough,USA,True
2003-07-17,Colombia,Guatemala,1,1,Gold Cup,Miami,USA,True
2003-07-17,Mexico,Honduras,0,0,Gold Cup,Mexico City,Mexico,False
2003-07-19,Colombia,Brazil,0,2,Gold Cup,Miami,USA,True
2003-07-19,Costa Rica,El Salvador,5,2,Gold Cup,Foxborough,USA,True
2003-07-19,South Africa,Zimbabwe,0,1,COSAFA Cup,East London,South Africa,False
2003-07-19,USA,Cuba,5,0,Gold Cup,Foxborough,USA,False
2003-07-20,Mexico,Jamaica,5,0,Gold Cup,Mexico City,Mexico,False
2003-07-23,USA,Brazil,1,2,Gold Cup,Miami,USA,False
2003-07-24,Mexico,Costa Rica,2,0,Gold Cup,Mexico City,Mexico,False
2003-07-24,Peru,Uruguay,3,4,Friendly,Lima,Peru,False
2003-07-26,Nigeria,Venezuela,1,0,Friendly,Watford,England,True
2003-07-26,USA,Costa Rica,3,2,Gold Cup,Miami,USA,False
2003-07-27,Mexico,Brazil,1,0,Gold Cup,Mexico City,Mexico,False
2003-07-29,St. Kitts and Nevis,Haiti,1,0,SKN Football Festival,Basseterre,St. Kitts and Nevis,False
2003-07-30,Uruguay,Peru,1,0,Friendly,Montevideo,Uruguay,False
2003-07-31,Haiti,Trinidad and Tobago,2,0,SKN Football Festival,Basseterre,St. Kitts and Nevis,True
2003-08-02,St. Kitts and Nevis,Trinidad and Tobago,1,2,SKN Football Festival,Basseterre,St. Kitts and Nevis,False
2003-08-04,Singapore,Hong Kong,4,1,Friendly,Singapore,Singapore,False
2003-08-13,Iran,Iraq,0,1,Friendly,Teheran,Iran,False
2003-08-15,Iraq,Uruguay,2,5,Friendly,Teheran,Iran,True
2003-08-16,Malawi,Zambia,1,1,COSAFA Cup,Blantyre,Malawi,False
2003-08-16,Mayotte,Réunion,1,1,Friendly,Mamoutzou,Mayotte,False
2003-08-19,Ireland,Australia,2,1,Friendly,Dublin,Ireland,False
2003-08-19,Luxembourg,Malta,1,1,Friendly,Esch-sur-Alzette,Luxembourg,False
2003-08-20,Angola,Congo DR,0,2,Friendly,Luanda,Angola,False
2003-08-20,Argentina,Uruguay,3,2,Friendly,Florence,Italy,True
2003-08-20,Austria,Costa Rica,2,0,Friendly,Vienna,Austria,False
2003-08-20,Belarus,Iran,2,1,Friendly,Minsk,Belarus,False
2003-08-20,Belgium,Netherlands,1,1,Friendly,Brussels,Belgium,False
2003-08-20,Bulgaria,Lithuania,3,0,Friendly,Sofia,Bulgaria,False
2003-08-20,China,Chile,0,0,Friendly,Tianjin,China,False
2003-08-20,Colombia,Slovakia,0,0,Friendly,New York,USA,True
2003-08-20,Denmark,Finland,1,1,Friendly,Copenhagen,Denmark,False
2003-08-20,Ecuador,Guatemala,2,0,Friendly,Ambato,Ecuador,False
2003-08-20,England,Croatia,3,1,Friendly,Ipswich,England,False
2003-08-20,Estonia,Poland,1,2,Friendly,Tallinn,Estonia,False
2003-08-20,Faroe Islands,Iceland,1,2,UEFA Euro qualification,Tórshavn,Faroe Islands,False
2003-08-20,Germany,Italy,0,1,Friendly,Stuttgart,Germany,False
2003-08-20,Japan,Nigeria,3,0,Friendly,Tokyo,Japan,False
2003-08-20,Latvia,Uzbekistan,0,3,Friendly,Riga,Latvia,False
2003-08-20,Liechtenstein,San Marino,2,2,Friendly,Vaduz,Liechtenstein,False
2003-08-20,Macedonia,Albania,3,1,Friendly,Prilep,Macedonia,False
2003-08-20,Mexico,Peru,1,3,Friendly,East Rutherford,USA,True
2003-08-20,Norway,Scotland,0,0,Friendly,Oslo,Norway,False
2003-08-20,Panama,Paraguay,1,2,Friendly,Panama City,Panama,False
2003-08-20,Portugal,Kazakhstan,1,0,Friendly,Chaves,Portugal,False
2003-08-20,Russia,Israel,1,2,Friendly,Moscow,Russia,False
2003-08-20,Serbia,Wales,1,0,UEFA Euro qualification,Belgrade,Serbia and Montenegro,False
2003-08-20,Slovenia,Hungary,2,1,Friendly,Murska Sobota,Slovenia,False
2003-08-20,Sweden,Greece,1,2,Friendly,Norrköping,Sweden,False
2003-08-20,Switzerland,France,0,2,Friendly,Geneva,Switzerland,False
2003-08-20,Tunisia,Guinea,0,0,Friendly,Tunis,Tunisia,False
2003-08-20,Turkey,Moldova,2,0,Friendly,Ankara,Turkey,False
2003-08-20,Ukraine,Romania,0,2,Friendly,Donets'k,Ukraine,False
2003-08-20,Venezuela,Haiti,3,2,Friendly,Maracaibo,Venezuela,False
2003-08-22,Lebanon,Syria,1,0,Friendly,Beirut,Lebanon,False
2003-08-26,Jordan,Iraq,2,1,Friendly,Amman,Jordan,False
2003-08-27,Peru,Guatemala,0,0,Friendly,Lima,Peru,False
2003-08-31,Bolivia,Panama,3,0,Friendly,La Paz,Bolivia,False
2003-08-31,Haiti,China,4,3,Friendly,Fort Lauderdale,USA,True
2003-08-31,Zimbabwe,Swaziland,2,0,COSAFA Cup,Bulawayo,Zimbabwe,False
2003-09-04,Algeria,Qatar,1,0,Friendly,Dinard,France,True
2003-09-04,Korea DPR,Lebanon,0,1,AFC Asian Cup qualification,P'yongyang,Korea DPR,False
2003-09-04,Singapore,Kuwait,1,3,AFC Asian Cup qualification,Singapore,Singapore,False
2003-09-05,Iran,Jordan,4,1,AFC Asian Cup qualification,Teheran,Iran,False
2003-09-06,Andorra,Croatia,0,3,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False
2003-09-06,Argentina,Chile,2,2,FIFA World Cup qualification,Buenos Aires,Argentina,False
2003-09-06,Armenia,Greece,0,1,UEFA Euro qualification,Yerevan,Armenia,False
2003-09-06,Azerbaijan,Finland,1,2,UEFA Euro qualification,Baku,Azerbaijan,False
2003-09-06,Belarus,Czech Republic,1,3,UEFA Euro qualification,Minsk,Belarus,False
2003-09-06,Bosnia-Herzegovina,Norway,1,0,UEFA Euro qualification,Zenica,Bosnia-Herzegovina,False
2003-09-06,Bulgaria,Estonia,2,0,UEFA Euro qualification,Sofia,Bulgaria,False
2003-09-06,Ecuador,Venezuela,2,0,FIFA World Cup qualification,Quito,Ecuador,False
2003-09-06,France,Cyprus,5,0,UEFA Euro qualification,Saint-Denis,France,False
2003-09-06,Georgia,Albania,3,0,UEFA Euro qualification,Tbilisi,Georgia,False
2003-09-06,Iceland,Germany,0,0,UEFA Euro qualification,Reykjavík,Iceland,False
2003-09-06,Ireland,Russia,1,1,UEFA Euro qualification,Dublin,Ireland,False
2003-09-06,Italy,Wales,4,0,UEFA Euro qualification,Milan,Italy,False
2003-09-06,Latvia,Poland,0,2,UEFA Euro qualification,Riga,Latvia,False
2003-09-06,Liechtenstein,Turkey,0,3,UEFA Euro qualification,Vaduz,Liechtenstein,False
2003-09-06,Macedonia,England,1,2,UEFA Euro qualification,Skopje,Macedonia,False
2003-09-06,Netherlands,Austria,3,1,UEFA Euro qualification,Rotterdam,Netherlands,False
2003-09-06,Peru,Paraguay,4,1,FIFA World Cup qualification,Lima,Peru,False
2003-09-06,Portugal,Spain,0,3,Friendly,Guimarães,Portugal,False
2003-09-06,Romania,Luxembourg,4,0,UEFA Euro qualification,Ploieşti,Romania,False
2003-09-06,Scotland,Faroe Islands,3,1,UEFA Euro qualification,Glasgow,Scotland,False
2003-09-06,Slovenia,Israel,3,1,UEFA Euro qualification,Ljubljana,Slovenia,False
2003-09-06,Swaziland,Botswana,0,3,Friendly,Mbabane,Swaziland,False
2003-09-06,Sweden,San Marino,5,0,UEFA Euro qualification,Gothenburg,Sweden,False
2003-09-06,Ukraine,Northern Ireland,0,0,UEFA Euro qualification,Donets'k,Ukraine,False
2003-09-07,Angola,Namibia,2,0,Friendly,Luanda,Angola,False
2003-09-07,Australia,Jamaica,2,1,Friendly,Reading,England,True
2003-09-07,Colombia,Brazil,1,2,FIFA World Cup qualification,Barranquilla,Colombia,False
2003-09-07,Costa Rica,China,2,0,Friendly,Fort Lauderdale,USA,True
2003-09-07,Uruguay,Bolivia,5,0,FIFA World Cup qualification,Montevideo,Uruguay,False
2003-09-09,Chile,Peru,2,1,FIFA World Cup qualification,Santiago,Chile,False
2003-09-09,Ireland,Turkey,2,2,Friendly,Dublin,Ireland,False
2003-09-09,Venezuela,Argentina,0,3,FIFA World Cup qualification,Caracas,Venezuela,False
2003-09-10,Albania,Georgia,3,1,UEFA Euro qualification,Tirana,Albania,False
2003-09-10,Andorra,Bulgaria,0,3,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False
2003-09-10,Belgium,Croatia,2,1,UEFA Euro qualification,Brussels,Belgium,False
2003-09-10,Bolivia,Colombia,4,0,FIFA World Cup qualification,La Paz,Bolivia,False
2003-09-10,Brazil,Ecuador,1,0,FIFA World Cup qualification,Manaus,Brazil,False
2003-09-10,Czech Republic,Netherlands,3,1,UEFA Euro qualification,Prague,Czech Republic,False
2003-09-10,Denmark,Romania,2,2,UEFA Euro qualification,Copenhagen,Denmark,False
2003-09-10,England,Liechtenstein,2,0,UEFA Euro qualification,Manchester,England,False
2003-09-10,Faroe Islands,Lithuania,1,3,UEFA Euro qualification,Toftir,Faroe Islands,False
2003-09-10,Germany,Scotland,2,1,UEFA Euro qualification,Dortmund,Germany,False
2003-09-10,Israel,Malta,2,2,UEFA Euro qualification,Antalya,Turkey,True
2003-09-10,Japan,Senegal,0,1,Friendly,Niigata,Japan,False
2003-09-10,Latvia,Hungary,3,1,UEFA Euro qualification,Riga,Latvia,False
2003-09-10,Luxembourg,Bosnia-Herzegovina,0,1,UEFA Euro qualification,Luxembourg,Luxembourg,False
2003-09-10,Moldova,Belarus,2,1,UEFA Euro qualification,Tiraspol,Moldova,False
2003-09-10,Morocco,Trinidad and Tobago,2,0,Friendly,Marrakech,Morocco,False
2003-09-10,Northern Ireland,Armenia,0,1,UEFA Euro qualification,Belfast,Northern Ireland,False
2003-09-10,Norway,Portugal,0,1,Friendly,Oslo,Norway,False
2003-09-10,Oman,Bahrain,1,0,Friendly,Muscat,Oman,False
2003-09-10,Paraguay,Uruguay,4,1,FIFA World Cup qualification,Asunción,Paraguay,False
2003-09-10,Poland,Sweden,0,2,UEFA Euro qualification,Chorzów,Poland,False
2003-09-10,Russia,Switzerland,4,1,UEFA Euro qualification,Moscow,Russia,False
2003-09-10,Serbia,Italy,1,1,UEFA Euro qualification,Belgrade,Serbia and Montenegro,False
2003-09-10,Slovakia,Macedonia,1,1,UEFA Euro qualification,Žilina,Slovakia,False
2003-09-10,Slovenia,France,0,2,UEFA Euro qualification,Ljubljana,Slovenia,False
2003-09-10,Spain,Ukraine,2,1,UEFA Euro qualification,Elche,Spain,False
2003-09-10,Tunisia,Ivory Coast,3,2,Friendly,Tunis,Tunisia,False
2003-09-10,Wales,Finland,1,1,UEFA Euro qualification,Cardiff,Wales,False
2003-09-14,Kuwait,Qatar,2,1,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2003-09-14,Rwanda,Kenya,0,1,Friendly,Kigali,Rwanda,False
2003-09-16,Singapore,Oman,1,3,Friendly,Singapore,Singapore,False
2003-09-17,Yemen,Sudan,3,2,Friendly,Sana'a,Yemen,False
2003-09-19,Bahrain,Lebanon,4,3,Friendly,Manama,Bahrain,False
2003-09-19,Jordan,Syria,0,0,Friendly,Amman,Jordan,False
2003-09-19,Yemen,Sudan,1,2,Friendly,Sana'a,Yemen,False
2003-09-20,Namibia,Angola,1,3,Friendly,Windhoek,Namibia,False
2003-09-20,Qatar,Kuwait,2,2,AFC Asian Cup qualification,Doha,Qatar,False
2003-09-24,Algeria,Gabon,2,2,Friendly,Algiers,Algeria,False
2003-09-24,Benin,Burkina Faso,0,1,Friendly,Algiers,Algeria,True
2003-09-24,Qatar,Palestine,1,1,AFC Asian Cup qualification,Doha,Qatar,False
2003-09-25,Korea Republic,Vietnam,5,0,AFC Asian Cup qualification,Incheon,Korea Republic,False
2003-09-25,Nepal,Oman,0,7,AFC Asian Cup qualification,Incheon,Korea Republic,True
2003-09-26,Algeria,Burkina Faso,0,0,Friendly,Algiers,Algeria,False
2003-09-26,Benin,Gabon,0,4,Friendly,Algiers,Algeria,True
2003-09-26,Jordan,Iran,3,2,AFC Asian Cup qualification,Amman,Jordan,False
2003-09-26,Malaysia,Indonesia,1,1,Friendly,Kuala Lumpur,Malaysia,False
2003-09-27,Korea Republic,Oman,1,0,AFC Asian Cup qualification,Incheon,Korea Republic,False
2003-09-27,Kuwait,Singapore,4,0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2003-09-27,Malawi,Zimbabwe,1,2,COSAFA Cup,Blantyre,Malawi,False
2003-09-27,Qatar,Palestine,2,1,AFC Asian Cup qualification,Doha,Qatar,False
2003-09-27,Syria,Yemen,8,2,Friendly,Jeddah,Saudi Arabia,True
2003-09-27,Vietnam,Nepal,5,0,AFC Asian Cup qualification,Incheon,Korea Republic,True
2003-09-29,Korea Republic,Nepal,16,0,AFC Asian Cup qualification,Incheon,Korea Republic,False
2003-09-29,Vietnam,Oman,0,6,AFC Asian Cup qualification,Incheon,Korea Republic,True
2003-09-30,Saudi Arabia,Syria,1,1,Friendly,Riyadh,Saudi Arabia,False
2003-10-04,Lesotho,Swaziland,5,2,Friendly,Maseru,Lesotho,False
2003-10-05,Kuwait,Palestine,2,1,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2003-10-05,Zimbabwe,Malawi,2,0,COSAFA Cup,Harare,Zimbabwe,False
2003-10-06,Indonesia,Bhutan,2,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
2003-10-06,Saudi Arabia,Yemen,7,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2003-10-08,Iraq,Bahrain,5,1,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
2003-10-08,Kuwait,Palestine,4,0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2003-10-08,Lesotho,South Africa,0,3,Friendly,Maseru,Lesotho,False
2003-10-08,Malaysia,Burma,4,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
2003-10-08,Oman,Jordan,2,1,Friendly,Muscat,Oman,False
2003-10-08,Saudi Arabia,Bhutan,6,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2003-10-08,Tunisia,Japan,0,1,Friendly,Tunis,Tunisia,False
2003-10-08,Yemen,Indonesia,0,3,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
2003-10-10,Bhutan,Yemen,0,8,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
2003-10-10,Burma,Bahrain,1,3,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
2003-10-10,Egypt,Senegal,1,0,Friendly,Cairo,Egypt,False
2003-10-10,Guinea-Bissau,Mali,1,2,FIFA World Cup qualification,Bissau,Guinea-Bissau,False
2003-10-10,Malaysia,Iraq,0,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
2003-10-10,Saudi Arabia,Indonesia,5,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2003-10-11,Armenia,Spain,0,4,UEFA Euro qualification,Yerevan,Armenia,False
2003-10-11,Austria,Czech Republic,2,3,UEFA Euro qualification,Vienna,Austria,False
2003-10-11,Belgium,Estonia,2,0,UEFA Euro qualification,Liège,Belgium,False
2003-10-11,Bolivia,Honduras,1,0,Friendly,Washington,USA,True
2003-10-11,Bosnia-Herzegovina,Denmark,1,1,UEFA Euro qualification,Sarajevo,Bosnia-Herzegovina,False
2003-10-11,Botswana,Lesotho,4,1,FIFA World Cup qualification,Gaborone,Botswana,False
2003-10-11,Croatia,Bulgaria,1,0,UEFA Euro qualification,Zagreb,Croatia,False
2003-10-11,Cyprus,Slovenia,2,2,UEFA Euro qualification,Limassol,Cyprus,False
2003-10-11,Equatorial Guinea,Togo,1,0,FIFA World Cup qualification,Bata,Equatorial Guinea,False
2003-10-11,Finland,Canada,3,2,Friendly,Tampere,Finland,False
2003-10-11,France,Israel,3,0,UEFA Euro qualification,Saint-Denis,France,False
2003-10-11,Germany,Iceland,3,0,UEFA Euro qualification,Hamburg,Germany,False
2003-10-11,Greece,Northern Ireland,1,0,UEFA Euro qualification,Athens,Greece,False
2003-10-11,Hungary,Poland,1,2,UEFA Euro qualification,Budapest,Hungary,False
2003-10-11,Italy,Azerbaijan,4,0,UEFA Euro qualification,Reggio di Calabria,Italy,False
2003-10-11,Liechtenstein,Slovakia,0,2,UEFA Euro qualification,Vaduz,Liechtenstein,False
2003-10-11,Madagascar,Benin,1,1,FIFA World Cup qualification,Antananarivo,Madagascar,False
2003-10-11,Netherlands,Moldova,5,0,UEFA Euro qualification,Eindhoven,Netherlands,False
2003-10-11,Niger,Algeria,0,1,FIFA World Cup qualification,Niamey,Niger,False
2003-10-11,Norway,Luxembourg,1,0,UEFA Euro qualification,Oslo,Norway,False
2003-10-11,Portugal,Albania,5,3,Friendly,Lisbon,Portugal,False
2003-10-11,Romania,Japan,1,1,Friendly,Bucharest,Romania,False
2003-10-11,Russia,Georgia,3,1,UEFA Euro qualification,Moscow,Russia,False
2003-10-11,São Tomé and Príncipe,Libya,0,1,FIFA World Cup qualification,São Tomé,São Tomé and Príncipe,False
2003-10-11,Scotland,Lithuania,1,0,UEFA Euro qualification,Glasgow,Scotland,False
2003-10-11,Seychelles,Zambia,0,4,FIFA World Cup qualification,Victoria,Seychelles,False
2003-10-11,South Africa,Costa Rica,2,1,Friendly,Potchefstroom,South Africa,False
2003-10-11,Sweden,Latvia,0,1,UEFA Euro qualification,Solna,Sweden,False
2003-10-11,Switzerland,Ireland,2,0,UEFA Euro qualification,Basel,Switzerland,False
2003-10-11,Tanzania,Kenya,0,0,FIFA World Cup qualification,Dar es Salaam,Tanzania,False
2003-10-11,Tunisia,Morocco,0,0,Friendly,Tunis,Tunisia,False
2003-10-11,Turkey,England,0,0,UEFA Euro qualification,Istanbul,Turkey,False
2003-10-11,Uganda,Mauritius,3,0,FIFA World Cup qualification,Kampala,Uganda,False
2003-10-11,Ukraine,Macedonia,0,0,Friendly,Kyïv,Ukraine,False
2003-10-11,United Arab Emirates,Uzbekistan,2,2,Friendly,Dubai,United Arab Emirates,False
2003-10-11,Wales,Serbia,2,3,UEFA Euro qualification,Cardiff,Wales,False
2003-10-12,Brazil,Jamaica,1,0,Friendly,Leicester,England,True
2003-10-12,Burundi,Gabon,0,0,FIFA World Cup qualification,Bujumbura,Burundi,False
2003-10-12,Chad,Angola,3,1,FIFA World Cup qualification,N'Djamena,Chad,False
2003-10-12,Congo,Sierra Leone,1,0,FIFA World Cup qualification,Brazzaville,Congo,False
2003-10-12,Ethiopia,Malawi,1,3,FIFA World Cup qualification,Addis Abeba,Ethiopia,False
2003-10-12,Gambia,Liberia,2,0,FIFA World Cup qualification,Bakau,Gambia,False
2003-10-12,Guinea,Mozambique,1,0,FIFA World Cup qualification,Conakry,Guinea,False
2003-10-12,Iran,New Zealand,3,0,Friendly,Teheran,Iran,False
2003-10-12,Iraq,Burma,3,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
2003-10-12,Malaysia,Bahrain,2,2,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
2003-10-12,Rwanda,Namibia,3,0,FIFA World Cup qualification,Kigali,Rwanda,False
2003-10-12,Sudan,Eritrea,3,0,FIFA World Cup qualification,Khartoum,Sudan,False
2003-10-12,Swaziland,Cape Verde,1,1,FIFA World Cup qualification,Lobamba,Swaziland,False
2003-10-12,Zimbabwe,Mauritania,3,0,FIFA World Cup qualification,Harare,Zimbabwe,False
2003-10-13,Bhutan,Indonesia,0,2,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
2003-10-13,Saudi Arabia,Yemen,3,1,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2003-10-15,Indonesia,Yemen,2,2,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
2003-10-15,Mexico,Uruguay,0,2,Friendly,Chicago,USA,True
2003-10-15,Saudi Arabia,Bhutan,4,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
